"GEO_ID","NAME","B25077_001E","B25077_001M"
"id","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)"
"310M300US23780","Garden City, KS Micro Area","119400","4360"
"310M300US23820","Gardnerville Ranchos, NV Micro Area","282500","10190"
"310M300US23860","Georgetown, SC Micro Area","165400","10469"
"310M300US23900","Gettysburg, PA Metro Area","194800","3275"
"310M300US23940","Gillette, WY Micro Area","214000","6287"
"310M300US23980","Glasgow, KY Micro Area","101300","4426"
"310M300US24020","Glens Falls, NY Metro Area","166400","2494"
"310M300US24060","Glenwood Springs, CO Micro Area","330000","12960"
"310M300US24100","Gloversville, NY Micro Area","108300","3860"
"310M300US24140","Goldsboro, NC Metro Area","114200","3848"
"310M300US24220","Grand Forks, ND-MN Metro Area","160900","2547"
"310M300US24260","Grand Island, NE Metro Area","121800","2804"
"310M300US24300","Grand Junction, CO Metro Area","201500","4493"
"310M300US24330","Grand Rapids, MN Micro Area","155400","3646"
"310M300US24340","Grand Rapids-Wyoming, MI Metro Area","146300","1031"
"310M300US24380","Grants, NM Micro Area","86900","3695"
"310M300US24420","Grants Pass, OR Metro Area","225100","7261"
"310M300US24460","Great Bend, KS Micro Area","83700","3152"
"310M300US24500","Great Falls, MT Metro Area","165800","2566"
"310M300US24540","Greeley, CO Metro Area","227100","3039"
"310M300US24580","Green Bay, WI Metro Area","159100","1233"
"310M300US24620","Greeneville, TN Micro Area","113700","4666"
"310M300US24640","Greenfield Town, MA Micro Area","224200","3126"
"310M300US24660","Greensboro-High Point, NC Metro Area","140900","1419"
"310M300US24700","Greensburg, IN Micro Area","119300","5195"
"310M300US24740","Greenville, MS Micro Area","73000","2805"
"310M300US24780","Greenville, NC Metro Area","135000","3276"
"310M300US24820","Greenville, OH Micro Area","112100","3144"
"310M300US24860","Greenville-Anderson-Mauldin, SC Metro Area","143700","1293"
"310M300US24900","Greenwood, MS Micro Area","79500","4652"
"310M300US24940","Greenwood, SC Micro Area","103100","4445"
"310M300US24980","Grenada, MS Micro Area","94900","5100"
"310M300US25020","Guayama, PR Metro Area","94200","1659"
"310M300US25060","Gulfport-Biloxi-Pascagoula, MS Metro Area","130400","2701"
"310M300US25100","Guymon, OK Micro Area","98600","8229"
"310M300US25180","Hagerstown-Martinsburg, MD-WV Metro Area","180200","3535"
"310M300US25200","Hailey, ID Micro Area","323600","19523"
"310M300US25220","Hammond, LA Metro Area","143300","6435"
"310M300US25260","Hanford-Corcoran, CA Metro Area","172000","3662"
"310M300US25300","Hannibal, MO Micro Area","111400","3757"
"310M300US25420","Harrisburg-Carlisle, PA Metro Area","173200","1234"
"310M300US25460","Harrison, AR Micro Area","107900","4574"
"310M300US25500","Harrisonburg, VA Metro Area","199700","4131"
"310M300US25540","Hartford-West Hartford-East Hartford, CT Metro Area","244000","1399"
"310M300US25580","Hastings, NE Micro Area","110600","4645"
"310M300US25620","Hattiesburg, MS Metro Area","133900","4475"
"310M300US25700","Hays, KS Micro Area","155900","4354"
"310M300US25720","Heber, UT Micro Area","336100","17227"
"310M300US25740","Helena, MT Micro Area","216500","3283"
"310M300US25760","Helena-West Helena, AR Micro Area","62900","5299"
"310M300US25780","Henderson, NC Micro Area","96700","4182"
"310M300US25820","Hereford, TX Micro Area","87400","3669"
"310M300US25840","Hermiston-Pendleton, OR Micro Area","141200","3989"
"310M300US25860","Hickory-Lenoir-Morganton, NC Metro Area","123000","1931"
"310M300US25880","Hillsdale, MI Micro Area","99400","3695"
"310M300US25900","Hilo, HI Micro Area","306000","7857"
"310M300US25940","Hilton Head Island-Bluffton-Beaufort, SC Metro Area","253500","6854"
"310M300US25980","Hinesville, GA Metro Area","120000","4609"
"310M300US26020","Hobbs, NM Micro Area","111400","4211"
"310M300US26090","Holland, MI Micro Area","144600","3518"
"310M300US26140","Homosassa Springs, FL Metro Area","114300","3387"
"310M300US26220","Hood River, OR Micro Area","325200","15460"
"310M300US26260","Hope, AR Micro Area","72400","4508"
"310M300US26300","Hot Springs, AR Metro Area","133700","4676"
"310M300US26340","Houghton, MI Micro Area","96300","3892"
"310M300US26380","Houma-Thibodaux, LA Metro Area","138800","3909"
"310M300US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","157400","668"
"310M300US26460","Hudson, NY Micro Area","222300","5518"
"310M300US26500","Huntingdon, PA Micro Area","120600","3091"
"310M300US26540","Huntington, IN Micro Area","99700","4031"
"310M300US26580","Huntington-Ashland, WV-KY-OH Metro Area","108000","1666"
"310M300US26620","Huntsville, AL Metro Area","165600","1597"
"310M300US26660","Huntsville, TX Micro Area","106300","6582"
"310M300US26700","Huron, SD Micro Area","106400","5650"
"310M300US26740","Hutchinson, KS Micro Area","96100","2525"
"310M300US26780","Hutchinson, MN Micro Area","148400","3915"
"310M300US26820","Idaho Falls, ID Metro Area","156500","2340"
"310M300US26860","Indiana, PA Micro Area","107600","3268"
