"","GeoFips","GeoName","year","MEDINC","MEDVAL","MOE","UMEDVAL","LMEDVAL","PERINC","POP","RPPALL","RPPGOODS","RPPRENT","RPPSOTH","IPD","IR","PMT","QINC","HAI","ADJALL","AINCALL","HAIRW","ADJRNT","AINCRNT","HAIRNT","ADJIPD","HAIIPD","PMTRAW","QINCRAW","HAIRAW","HHSIZE","DEBTMV","DEBTED","DEBTIL","DEBTCC","DEBTOC","DEBTS","AQINC30","AINCDBT","HAIDBT","PMT3DP","AQINC60","HAILEN"
"2019",21500,"Erie, PA (Metropolitan Statistical Area)",2014,39287,117200,1825,119025,115375,10977709,279423,93.4,98.1,75,100.7,95.7,0.035,421.024299289553,20209.1663658985,194.401883228068,2592.942,41879.942,207.23240752112,9821.75,49108.75,243.002354035085,67036.625997,331.713959810432,521.017570370822,25008.8433777994,157.092430891368,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,16840.9719715821,-20772.107339921,-1.23342686959947,510.491962888583,8420.48598579106,497.357778050688
"2020",21660,"Eugene-Springfield, OR (Metropolitan Statistical Area)",2014,38746,214300,2310,216610,211990,13872266,358027,97.9,95.5,96.4,102,100.3,0.035,769.842212779447,36952.4262134135,104.85373754954,813.665999999997,39559.666,107.05566603808,1394.856,40140.856,108.628472101324,60100.451067,162.642774035725,952.679738314566,45728.6274390991,84.7302929693253,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,30793.6885111779,-30900.1393399209,-1.00345690412191,933.433682995079,15396.8442555889,256.933598491393
"2021",21780,"Evansville, IN-KY (Metropolitan Statistical Area)",2014,41957,121300,1990,123290,119310,13210499,314859,90.2,97.3,70.6,93.4,92.4,0.035,435.752965049682,20916.1423223848,200.596263657553,4111.786,46068.786,220.254697495993,12335.358,54292.358,259.571565172874,71449.917924,341.601796462885,539.244294248982,25883.7261239511,162.097990834387,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,17430.1186019873,-13494.0773399209,-0.774181613335805,528.35047012274,8715.05930099365,528.611273990384
"2022",21820,"Fairbanks, AK (Metropolitan Statistical Area) *",2014,52174,215000,6306,221306,208694,5178518,99254,107.1,99.4,153.1,94.4,109.7,0.035,772.356863031176,37073.1294254965,140.732656801608,-3704.354,48469.646,130.740638168694,-27704.394,24469.606,66.0036160399543,53428.758613,144.117206831359,955.791618001081,45877.9976640519,113.723359031603,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,30894.2745212471,-42116.3993399209,-1.36324286595421,936.482696425301,15447.1372606235,313.777531604866
"2023",22020,"Fargo, ND-MN (Metropolitan Statistical Area)",2014,49748,161400,2167,163567,159233,11332101,227790,93,97.3,83.3,93.4,95.3,0.035,579.806500898753,27830.7120431401,178.752163878833,3482.36,53230.36,191.264815350351,8307.916,58055.916,208.603775246598,80691.554488,289.937082324451,717.510544862207,34440.5061533859,144.446193033401,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,23192.2600359501,-6149.73233992094,-0.265163133320698,703.015382339738,11596.1300179751,459.035556840843
"2024",22140,"Farmington, NM (Metropolitan Statistical Area)",2014,33781,144100,5929,150029,138171,4360632,129084,91.6,99.4,74.5,94.4,93.8,0.035,517.658716106012,24847.6183730886,135.952667546548,2837.604,36618.604,147.372691620458,8614.155,42395.155,170.620597770917,56940.780666,229.159913079115,640.602661181189,30748.9277366971,109.860741451756,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,20706.3486442405,-30116.3713399209,-1.4544510892459,627.661193278539,10353.1743221202,353.694459889099
"2025",22180,"Fayetteville, NC (Metropolitan Statistical Area)",2014,33587,130500,2362,132862,128138,17150633,510635,91.3,97.4,79.7,93.4,93.5,0.035,468.802654072412,22502.5273954758,149.258789511585,2922.069,36509.069,162.244304199093,6818.161,40405.161,179.558323782437,54846.8152925,243.736244949655,580.14328441461,27846.8776519013,120.613163241685,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,18752.1061628965,-32161.1328399209,-1.71506776681736,568.423218062799,9376.05308144823,389.386330077824
"2026",22220,"Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)",2014,54976,144000,1911,145911,142089,26416796,480513,90.1,97.8,71.2,93.4,92.3,0.035,517.299480355765,24830.3750570767,221.406240838604,5442.624,60418.624,243.325458681626,15833.088,70809.088,285.171238200122,93239.9832,375.507752040283,640.158106940259,30727.5891331324,178.914134010993,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,20691.9792142306,10197.571660079,0.492827271596418,627.225619931365,10345.9896071153,583.981100835903
"2027",22380,"Flagstaff, AZ (Metropolitan Statistical Area)",2014,40654,217200,7035,224235,210165,5592651,137566,98.9,99.4,105.2,94.4,101.3,0.035,780.260049536612,37452.4823777574,108.548212078311,447.193999999996,41101.194,109.742242411172,-2114.008,38539.992,102.903705050239,59858.766657,159.82589899715,965.571811301557,46347.4469424747,87.7157269319682,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,31210.4019814645,-31730.239339921,-1.01665590077197,946.065310063142,15605.2009907322,263.381381786813
"2028",22420,"Flint, MI (Metropolitan Statistical Area)",2014,35258,88300,1122,89422,87178,14556448,412859,92.2,98.4,68.9,99.2,94.5,0.035,317.205167468153,15225.8480384713,231.566740393791,2750.124,38008.124,249.628946144506,10965.238,46223.238,303.58399665626,61639.7985,404.836553893444,392.541394741839,18841.9869476083,187.124638702053,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,12688.2066987261,-25593.528339921,-2.01711155466048,384.611265555135,6344.10334936306,599.109470746815
"2029",22500,"Florence, SC (Metropolitan Statistical Area)",2014,34946,106100,3033,109133,103067,7213694,206426,85.6,96.5,59,93.5,87.7,0.035,381.149131012129,18295.1582885822,191.012285593666,5032.224,39978.224,218.518054719154,14327.86,49273.86,269.32732268707,60743.626444,332.020228990909,471.67204962751,22640.2583821205,154.353362095892,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,15245.9652404852,-21557.8563399209,-1.41400403319002,462.143321352207,7622.98262024259,524.443331325971
"2030",22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",2014,34372,110400,3024,113424,107376,5068568,147462,84,98,50.2,93.4,86.1,0.035,396.596268272753,19036.6208770921,180.557254472414,5499.52,39871.52,209.446415188001,17117.256,51489.256,270.474767199677,61496.938776,323.045456297356,490.787881987532,23557.8183354015,145.904852098921,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,15863.8507309101,-19395.8123399209,-1.22264213581693,480.872975280713,7931.92536545506,502.671396451201
"2031",22540,"Fond du Lac, WI (Metropolitan Statistical Area)",2014,42214,146200,2115,148315,144085,4304888,101977,88,93,77.4,90.1,90.2,0.035,525.2026668612,25209.7280093376,167.451231462569,5065.68,47279.68,187.545379238077,9540.364,51754.364,205.29520977311,68005.572008,269.759245251718,649.938300240735,31197.0384115553,135.314126434399,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,21008.106674448,-15426.6243399209,-0.734317688832199,636.808233569205,10504.053337224,450.108910171386
"2032",22660,"Fort Collins, CO (Metropolitan Statistical Area)",2014,45152,251600,3156,254756,248444,14629751,324008,101.2,95.5,113.8,102,103.6,0.035,903.8371476216,43384.1830858368,104.074795901229,-541.824000000001,44610.176,102.825898350414,-6230.976,38921.024,89.7124740668591,63430.252032,146.20593847878,1118.49847018173,53687.926568723,84.10084517271,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,36153.485904864,-29594.7163399209,-0.818585417124033,1095.90254149119,18076.742952432,246.782156040993
"2033",22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)",2014,34517,101400,1977,103377,99423,8567881,248220,85.7,97.2,58.3,93.5,87.8,0.035,364.265050750518,17484.7224360248,197.412341695985,4935.931,39452.931,225.642306558511,14393.589,48910.589,279.733288183211,60263.333851,344.662799604046,450.778000303766,21637.3440145807,159.525124602817,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,14570.6020300207,-22183.7738399209,-1.52250221330693,441.671374035003,7285.30101501035,541.541535740427
"2034",23060,"Fort Wayne, IN (Metropolitan Statistical Area)",2014,40389,114100,1049,115149,113051,16098614,398591,89.9,97.3,69.7,93.4,92.1,0.035,409.887991031894,19674.6235695309,205.284740809722,4079.289,44468.289,226.018499631504,12237.867,52626.867,267.486017275068,68946.9915915,350.436140990645,507.236388901969,24347.3466672945,165.886659240179,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,16395.5196412758,-15959.816839921,-0.973425496056988,496.989189126172,8197.75982063788,542.444399115609
"2035",23420,"Fresno, CA (Metropolitan Statistical Area)",2014,37872,191700,2802,194502,188898,36378424,960567,96.9,95.5,91.6,102,99.2,0.035,688.654933223612,33055.4367947334,114.571167929731,1174.032,39046.032,118.122874135553,3181.248,41053.248,124.195146035828,60091.653888,181.790530438776,852.21047986422,40906.1030334825,92.5827619634189,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,27546.1973289445,-30244.564339921,-1.09795787704393,834.994106533629,13773.0986644722,283.494897925326
"2036",23460,"Gadsden, AL (Metropolitan Statistical Area)",2014,32929,100400,3596,103996,96804,3404875,103399,84.3,98,52.3,93.4,86.4,0.035,360.672693248047,17312.2892759063,190.205925254655,5169.853,38098.853,220.068255519636,15707.133,48636.133,280.934151601126,58480.323408,337.796593367856,446.332457894458,21423.957978934,153.70175778154,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,14426.9077299219,-23135.2688399209,-1.60361938074489,437.315640563257,7213.45386496094,528.163813247127
"2037",23540,"Gainesville, FL (Metropolitan Statistical Area)",2014,37318,160600,2419,163019,158181,11633583,311743,95.2,97.7,93.4,93.4,97.5,0.035,576.932614896776,27692.7655150453,134.757216572413,1791.264,39109.264,141.225562967889,2462.988,39780.988,143.651192866192,57852.2295,208.907374991383,713.954110934761,34269.7973248685,108.894720462556,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,23077.3045958711,-31485.208339921,-1.36433647218723,699.530795562341,11538.6522979355,338.941351122933
"2038",23580,"Gainesville, GA (Metropolitan Statistical Area)",2014,36142,162200,2592,164792,159608,6835910,189142,89.2,91.2,82.2,93.5,91.4,0.035,582.680386900729,27968.658571235,129.223215721797,3903.336,40045.336,143.179323019752,6433.276,42575.276,152.224948120277,57214.520816,204.56655320196,721.066978789653,34611.2149819033,104.422800583271,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,23307.2154760292,-28222.884339921,-1.21090759936327,706.499969117134,11653.6077380146,343.630375247404
"2039",23900,"Gettysburg, PA (Metropolitan Statistical Area)",2014,43022,194100,3292,197392,190808,4360360,101353,96.6,98.1,87.2,100.7,99,0.035,697.276591229541,33469.276379018,128.541769211869,1462.748,44484.748,132.912189365073,5506.816,48528.816,144.995115670989,70063.4781,209.33669824999,862.879781646557,41418.2295190347,103.872136736864,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,27891.0636491816,-20049.6383399209,-0.71885527895632,845.447866865819,13945.5318245908,318.989254476175
"2040",24020,"Glens Falls, NY (Metropolitan Statistical Area)",2014,40256,165100,2364,167464,162736,5126289,127341,97.8,98.1,92.6,100.7,100.2,0.035,593.098223657894,28468.7147355789,141.404346398855,885.631999999998,41141.632,144.51524201963,2978.944,43234.944,151.868268032371,63933.37152,224.57414082027,733.959051776644,35230.0344852789,114.266138504126,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,23723.9289463158,-27015.0683399209,-1.13872657438203,719.131596185196,11861.9644731579,346.836580847112
"2041",24140,"Goldsboro, NC (Metropolitan Statistical Area)",2014,34781,108000,4376,112376,103624,4333170,124586,87.4,98,63.5,93.4,89.5,0.035,387.974610266823,18622.7812928075,186.765872686445,4382.406,39163.406,210.298372644937,12695.065,47476.065,254.935416216997,60016.70236,322.275719272822,480.118580205194,23045.6918498493,150.92191732238,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,15518.9844106729,-23763.060339921,-1.53122522138615,470.419214948523,7759.49220533647,504.716094347849
"2042",24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)",2014,45354,146700,2964,149664,143736,4592567,101260,93.2,97.3,85,93.4,95.5,0.035,526.998845612435,25295.9445893969,179.293561620983,3084.072,48438.072,191.48552381121,6803.1,52157.1,206.18759586413,72939.20988,288.343491670097,652.161071445389,31303.7314293786,144.88368615837,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,21079.9538244974,-14444.6923399209,-0.685233585432929,638.986100305078,10539.9769122487,459.565257146903
"2043",24260,"Grand Island, NE (Metropolitan Statistical Area)",2014,40202,112200,2290,114490,109910,3024786,75240,85.9,93.1,66.6,90.2,88.1,0.035,403.0625117772,19347.0005653056,207.794484030217,5668.482,45870.482,237.093506278478,13427.468,53629.468,277.19784169631,67453.508629,348.650988050119,498.789858324285,23941.9131995657,167.914734569873,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,16122.500471088,-14256.1193399209,-0.884237489431991,488.713295529855,8061.250235544,569.024415068347
"2044",24300,"Grand Junction, CO (Metropolitan Statistical Area)",2014,40028,203200,4294,207494,198906,5888618,147113,95.1,99.4,89.8,94.4,97.5,0.035,729.967044502024,35038.4181360971,114.24031714138,1961.372,41989.372,119.838092681307,4082.856,44110.856,125.8928294898,63477.90345,181.166578934692,903.334217571254,43360.0424434202,92.3154077910138,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,29198.6817800809,-25715.2863399209,-0.880700249881269,885.085041458703,14599.3408900405,287.611422435137
"2045",24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",2014,43378,139100,1029,140129,138071,44950188,1036234,93.3,96.9,85.9,93.1,95.6,0.035,499.696928593659,23985.4525724956,180.85128837528,2906.326,46284.326,192.968324696423,6116.298,49494.298,206.351320036194,69440.456716,289.510721159492,618.374949134653,29681.9975584633,146.142455252751,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,19987.8771437464,-18184.367339921,-0.909769817432079,605.882525919811,9993.93857187318,463.123979271416
"2046",24420,"Grants Pass, OR (Metropolitan Statistical Area)",2014,34761,212600,7158,219758,205442,2898306,83377,94.4,99.4,87,94.4,96.7,0.035,763.735205025247,36659.2898412119,94.8218041063146,1946.61599999999,36707.616,100.131825136268,4518.93,39279.93,107.148638640136,55731.824646,152.026471018397,945.122316218743,45365.8711784997,76.6236800859108,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,30549.4082010099,-33187.0903399209,-1.08634151344457,926.028936093112,15274.7041005049,240.316380327044
"2047",24500,"Great Falls, MT (Metropolitan Statistical Area)",2014,41970,159900,2293,162193,157607,3443925,82056,93.1,95.5,75.6,102,95.4,0.035,574.417964645047,27572.0623029623,152.219299154459,2895.93,44865.93,162.722430796117,10240.68,52210.68,189.360808148147,71210.03733,258.26881046308,710.842231248246,34120.4270999158,123.00549426623,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,22976.7185858019,-16177.1833399209,-0.704068480427723,696.48178213212,11488.3592929009,390.533833910681
"2048",24540,"Greeley, CO (Metropolitan Statistical Area) *",2014,42283,196100,2798,198898,193302,11717193,277112,98.1,100.6,92.5,99.6,100.5,0.035,704.461306234482,33814.1426992551,125.045311294944,803.377,43086.377,127.421172209547,3171.225,45454.225,134.423709642064,67332.4005675,199.124967225572,871.770866465172,41845.0015903282,101.046716197934,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,28178.4522493793,-23823.414839921,-0.845447955376816,854.15933380931,14089.2261246896,305.810813302914
"2049",24580,"Green Bay, WI (Metropolitan Statistical Area)",2014,45483,156700,1229,157929,155471,14281744,314003,91.6,96.8,78.8,93,93.9,0.035,562.922420637141,27020.2761905828,168.329145413591,3820.572,49303.572,182.468793628333,9642.396,55125.396,204.014924241272,74910.773898,277.239112471057,696.616495538462,33437.5917858462,136.023551849366,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,22516.8968254856,-11043.6463399209,-0.490460405157661,682.543435022534,11258.4484127428,437.925104707999
"2050",24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",2014,38672,140000,1347,141347,138653,28868290,746497,90.1,97.5,72.3,93.4,92.3,0.035,502.930050345882,24140.6424166023,160.194576981944,3828.52800000001,42500.528,176.053840103157,10712.144,49384.144,204.568474805943,65195.558584,270.065549453492,622.375937303029,29874.0449905454,129.450163217733,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,20117.2020138353,-20186.420339921,-1.0034407531444,609.802686044382,10058.6010069176,422.529216247577
"2051",24780,"Greenville, NC (Metropolitan Statistical Area)",2014,36761,133400,3591,136991,129809,6432153,174974,88.6,98,68,93.4,90.7,0.035,479.220490829576,23002.5835598197,159.812483256069,4190.754,40951.754,178.03110634726,11763.52,48524.52,210.952477898011,62583.360079,272.071004181978,593.035357401601,28465.6971552768,129.141400610965,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,19168.8196331831,-21820.4313399209,-1.13832942025015,581.054845130861,9584.40981659153,427.274655233425
"2052",24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",2014,38457,137600,1690,139290,135910,33083695,860285,90,97.7,72.1,93.4,92.2,0.035,494.308392339953,23726.8028323177,162.082520227372,3845.7,42302.7,178.290772250109,10729.503,49186.503,207.303543370808,64851.500466,273.325912995186,611.706635520692,29361.9185049932,130.975773921108,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,19772.3356935981,-20482.9753399209,-1.03594110768375,599.348925712193,9886.16784679906,427.897853400261
"2053",25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",2014,34630,130400,2741,133141,127659,13984975,403841,90.2,98,74.5,93.4,92.4,0.035,468.443418322165,22485.2840794639,154.01184115627,3393.74,38023.74,169.105001589584,8830.65,43460.65,193.284860651119,57724.60848,256.721721976022,579.698730173679,27825.5390483366,124.454013055572,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,18737.7367328866,-28348.3083399209,-1.51289927615254,567.987644715625,9368.86836644329,405.852003815002
"2054",25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",2014,38856,181200,3011,184211,178189,10753471,276755,101.5,105.7,84.5,110.4,103.9,0.035,650.935179447671,31244.8886134882,124.359540789741,-582.839999999997,38273.16,122.494147677895,6022.68,44878.68,143.635269612151,66511.85514,212.872754845691,805.532284566492,38665.5496591916,100.492558213932,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,26037.4071779068,-26805.5683399209,-1.02950221413236,789.2589050803,13018.7035889534,293.985954426948
"2055",25220,"Hammond, LA (Metropolitan Statistical Area)",2014,35069,135400,5225,140625,130175,4454100,127010,85.4,91.2,70.6,93.5,87.5,0.035,486.405205834518,23347.4498800568,150.204841128947,5120.074,40189.074,172.134747933774,10310.286,45379.286,194.365064420858,57289.595125,245.378383589277,601.926442220216,28892.4692265703,121.377649397129,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,19456.2082333807,-25347.005339921,-1.30277210419826,589.766312074353,9728.10411669035,413.123395041057
"2056",25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",2014,33167,170000,3434,173434,166566,4958327,149495,93.5,99.4,83.4,94.4,95.7,0.035,610.70077542,29313.63722016,113.145290537982,2155.855,35322.855,120.499734422951,5505.722,38672.722,131.927408767287,53911.7810715,183.913653111675,755.74220958225,36275.626059948,91.4305378084701,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,24428.0310168,-34486.678839921,-1.41176662237752,740.47469019675,12214.0155084,289.199362615081
"2057",25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",2014,45977,169900,894,170794,169006,25800644,561164,96.9,98.1,88.5,100.7,99.3,0.035,610.341539669753,29296.3939041481,156.937403799346,1425.287,47402.287,161.802463317126,5287.355,51264.355,174.985205236271,74440.7400105,254.09523183657,755.297655341319,36254.2874563833,126.81810408028,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,24413.6615867901,-15855.3298399209,-0.649444975042172,740.039116849575,12206.8307933951,388.325911961102
"2058",25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",2014,35521,198100,4227,202327,193873,4632625,130420,91.4,91.2,89.5,93.5,93.7,0.035,711.646021239423,34159.0090194923,103.98720870307,3054.806,38575.806,112.930108651534,3729.705,39250.705,114.905865616892,54850.675696,160.574551986272,880.661951283787,42271.7736616218,84.0300676388445,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,28465.8408495769,-32282.2203399209,-1.13406874262071,862.870800752801,14232.9204247885,271.032260763682
"2059",25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",2014,57190,247200,1280,248480,245920,69422681,1213886,101.6,98.3,109.9,101,104.1,0.035,888.030774610729,42625.477181315,134.16858597672,-915.040000000001,56274.96,132.021888601093,-5661.81,51528.19,120.885895965025,82931.96247,194.55961071646,1098.93808358078,52749.0280118773,108.419059375128,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,35521.2309844292,-11155.1583399209,-0.314041997722738,1076.73731421551,17760.6154922146,316.852532642623
"2060",25620,"Hattiesburg, MS (Metropolitan Statistical Area)",2014,35051,131100,4200,135300,126900,5859709,167179,84.5,91.2,68.3,93.5,86.5,0.035,470.958068573894,22605.9872915469,155.051843336684,5432.905,40483.905,179.08487905387,11111.167,46162.167,204.203277674413,57439.5633675,254.090045379166,582.810609860194,27974.9092732893,125.294418857926,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,18838.3227429558,-24416.7088399209,-1.29611904271314,571.036658145847,9419.16137147788,429.803709729288
"2061",25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",2014,33798,120200,1902,122102,118298,12269919,363035,88.3,98,64.4,93.4,90.5,0.035,431.801371796965,20726.4658462543,163.066874259743,3954.366,37752.366,182.145698548132,12032.088,45830.088,221.118681496211,58559.175255,282.533335347101,534.354197598744,25649.0014847397,131.771211523024,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,17272.0548718786,-26114.5573399209,-1.51195428301002,523.55916330382,8636.02743593929,437.149676515518
"2062",25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",2014,45477,252400,7688,260088,244712,9173833,201725,94.1,91.2,98.5,93.5,96.4,0.035,906.711033623576,43522.1296139317,104.491669877851,2683.143,48160.143,110.656678400644,682.154999999999,46159.155,106.059044926019,67710.614346,155.577438297793,1122.05490410918,53858.6353972404,84.437713032607,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,36268.4413449431,-20581.6018399209,-0.567479634544335,1099.38712826859,18134.2206724715,265.576028161547
"2063",25980,"Hinesville, GA (Metropolitan Statistical Area)",2014,30269,121300,4985,126285,116315,2455416,81120,91.7,91.2,90.7,93.5,94,0.035,435.752965049682,20916.1423223848,144.715978374299,2512.327,32781.327,156.727404579366,2815.017,33084.017,158.174564363109,46506.19967,222.345970653625,539.244294248982,25883.7261239511,116.942204746909,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,17430.1186019873,-41346.1478399209,-2.37210938055274,528.35047012274,8715.05930099365,376.145770990479
"2064",26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",2014,34362,113500,3494,116994,110006,4770342,138828,88.6,91.2,81.7,93.5,90.8,0.035,407.732576530412,19571.1636734598,175.57463916465,3917.268,38279.268,195.59014802942,6288.246,40650.246,207.704798131781,54289.21104,277.393883909013,504.569063456384,24219.3150459065,141.878496294667,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,16309.3030612165,-31030.9483399209,-1.90265324173861,494.375749043124,8154.65153060824,469.416355270608
"2065",26300,"Hot Springs, AR (Metropolitan Statistical Area)",2014,35616,130200,4270,134470,125930,3481701,97758,85,91.2,69.8,93.5,87.1,0.035,467.724946821671,22450.7974474402,158.640244665612,5342.4,40958.4,182.436281365453,10756.032,46372.032,206.549598554626,58227.423072,259.355700875734,578.809621691817,27782.8618412072,128.194137103525,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,18708.9978728668,-23969.5963399209,-1.28118013069441,567.116498021276,9354.49893643341,437.847075277088
"2066",26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",2014,45331,132900,3254,136154,129646,9581473,211368,92.6,98,81.2,93.4,94.9,0.035,477.424312078341,22916.3669797604,197.810586817867,3354.49400000001,48685.494,212.44857024239,8522.228,53853.228,234.998977139627,74207.980275,323.82087588552,590.812586196947,28359.0041374535,159.846938842721,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,19096.9724831336,-12624.8533399209,-0.661091874697476,578.876978394989,9548.48624156682,509.876568581735
"2067",26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",2014,54462,144000,660,144660,143340,354013788,6500199,100.9,96.3,99.8,107.3,103.4,0.035,517.299480355765,24830.3750570767,219.336195586294,-490.158000000003,53971.842,217.362169826017,108.923999999999,54570.924,219.774867977466,84329.77773,339.623455288751,640.158106940259,30727.5891331324,177.241370170742,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,20691.9792142306,-9263.98333992095,-0.447708904209114,627.225619931365,10345.9896071153,521.66920758244
"2068",26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",2014,35315,103400,2070,105470,101330,13029179,368938,86.3,97.8,57.6,93.4,88.4,0.035,371.449765755459,17829.588756262,198.069627307567,4838.155,40153.155,225.205166248703,14973.56,50288.56,282.051149285975,62202.78155,348.873899450729,459.66908512238,22064.1160858743,160.056264490963,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,14857.9906302184,-20455.6908399209,-1.37674678555241,450.382840978494,7428.99531510918,540.492398996888
"2069",26620,"Huntsville, AL (Metropolitan Statistical Area)",2014,43545,161000,2016,163016,158984,19176821,440395,90.5,98,70.8,93.4,92.7,0.035,578.369557897765,27761.7387790927,156.85256729234,4136.775,47681.775,171.753561185112,12715.14,56260.14,202.653516941703,74253.6524925,267.467585814258,715.732327898484,34355.1517391272,126.749549327143,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,23134.7823159106,-10719.800839921,-0.463362943879899,701.27308895104,11567.3911579553,412.208546844269
"2070",26820,"Idaho Falls, ID (Metropolitan Statistical Area)",2014,37187,153400,2671,156071,150729,5125715,137838,89.3,99.4,68.5,94.3,91.5,0.035,551.067640878988,26451.2467621914,140.586945992859,3979.009,41166.009,155.629749214095,11713.905,48900.905,184.87183398061,63577.7771925,240.358338357707,681.946205587748,32733.4178682119,113.605612923523,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,22042.7056351595,-21336.918839921,-0.967980936327852,668.169514565773,11021.3528175798,373.511398113828
"2071",26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",2014,47285,139900,797,140697,139103,93198441,1971006,92.9,97.3,83.5,93.3,95.2,0.035,502.570814595635,24123.3991005905,196.013007133985,3357.235,50642.235,209.929930640497,7802.025,55087.025,228.355153311092,76548.55166,317.320752937036,621.931383062099,29852.7063869807,158.394349199179,2.53,7905.13833992095,24449.92,24310.77,8855,25300,90820.8283399209,20102.8325838254,-10412.6858399209,-0.517971076787403,609.367112697208,10051.4162919127,503.831833537194
